stopID,TAZ,access_time,block00ID
9599,451,2.196450924,270531002004015
9599,451,1.615320029,270531002004023
9599,451,0.935441074,270531002004024
9599,451,2.558205744,270531002002003
9603,451,1.785354701,270531002002000
9603,451,3.063448776,270531002004013
9603,451,2.644644133,270531002004014
9603,451,1.664397112,270531002004025
9603,451,1.883826111,270531002001004
9605,451,1.146631252,270531002001003
9605,451,1.717164613,270531002001004
9607,451,0.497124991,270531002001002
9607,451,2.32335819,270531002001001
9607,451,1.775487042,270531002001005
9609,451,1.587601949,270531002001005
9609,451,1.601707899,270531002001006
9609,451,2.277327252,270531002001007
9609,451,3.563050741,270531002001008
9609,451,4.024430844,270531002002007
9611,451,3.729845316,270531002002007
9611,451,2.441294815,270531002001016
9611,451,1.330668131,270531002001015
9611,451,1.389975023,270531002001014
9611,451,2.506118069,270531002001013
9611,451,5.163145458,270531002002006
9611,451,3.973169333,270531002001009
9613,431,2.48582883,270531004003005
9613,431,5.086031826,270531004003007
9613,431,3.64564959,270531004003006
9613,431,1.503619241,270531004003004
9613,436,1.588594931,270531004003003
9613,436,2.611615655,270531004003002
9613,436,3.905115327,270531004003001
9615,431,2.502099847,270531004003011
9615,431,1.512384847,270531004003012
9615,436,1.572682482,270531004003013
9615,436,2.572693544,270531004003014
9617,431,2.456513817,270531004002005
9617,431,1.388164304,270531004002004
9617,436,1.406186205,270531004002003
9617,436,2.498829062,270531004002002
9617,436,3.834523189,270531004002001
9619,431,2.360220355,270531004002006
9619,431,1.305111835,270531004002007
9619,436,1.422061175,270531004002008
9620,435,1.448875117,270531009005001
9622,435,1.540612071,270531009005000
9622,435,1.670209883,270531009004004
9622,436,1.652009073,270531004002009
9622,436,1.722779934,270531004002010
9624,435,1.717966754,270531009004003
9624,435,1.600478651,270531009004002
9624,436,1.656230387,270531004002011
9624,436,1.51870127,270531004001024
9627,435,1.710503074,270531009004001
9627,436,1.371527156,270531004001025
9629,435,2.002269244,270531009004003
9629,435,1.667336091,270531009004002
9629,436,1.301940714,270531004001024
9629,436,1.718356276,270531004002011
9631,435,1.645097784,270531009004004
9631,435,1.803649951,270531009005000
9631,436,1.463946952,270531004002010
9631,436,1.692592746,270531004002009
9636,451,4.445011974,270531002004002
9636,451,3.57257574,270531002004001
9636,451,2.868784336,270531002004011
9636,451,2.642063697,270531002004012
9636,451,2.319272175,270531002004016
9636,451,2.127049762,270531002004015
9636,451,1.359705282,270531002004023
9636,451,0.920088217,270531002004024
9636,451,2.438233634,270531002002003
9636,451,1.68336959,270531002002002
9636,451,2.15681243,270531002002001
9636,451,5.265421097,270531004003010
9642,451,5.430198097,270531002004006
9642,451,5.208778173,270531002004005
9642,451,3.857200861,270531002004007
9642,451,3.744455222,270531002004004
9642,451,4.205647839,270531002004003
9642,451,2.61904487,270531002004009
9642,451,3.173352121,270531002004010
9642,451,2.745696544,270531002004008
9642,451,2.300122518,270531002004019
9642,451,2.047292928,270531002004018
9642,451,2.644986772,270531002004017
9642,451,1.343794768,270531002004020
9642,451,0.856259017,270531002004021
9642,451,1.927157306,270531002004022
9642,451,1.841217341,270531002002005
9642,451,2.124902434,270531002002004
9646,451,4.033580523,270531002003024
9646,451,2.885072836,270531002003025
9646,451,2.371498714,270531002003030
9646,451,0.88946131,270531002003032
9646,451,1.404578616,270531002003031
9646,451,2.128302729,270531002003029
9648,451,5.436019138,270531002003000
9648,451,3.187693353,270531002003023
9648,451,1.46297773,270531002003027
9648,451,2.345882402,270531002003026
9648,451,0.984105757,270531002003028
9648,451,2.05672235,270531002003029
9648,451,0.561717549,270531002003033
9648,451,1.168637588,270531002003037
9648,451,0.631744352,270531002003038
9648,451,1.097444011,270531002003035
9648,451,0.892390227,270531002003034
9648,451,4.420692465,270530003001003
9652,451,3.750772739,270531002003002
9652,451,4.638520688,270531002003001
9652,451,0.990626429,270531002003015
9652,451,2.450608643,270531002003022
9652,451,1.169536841,270531002003021
9652,451,3.278967949,270531002003003
9652,451,0.259633839,270531002003019
9652,451,0.968720999,270531002003020
9652,451,3.427530969,270531002003040
9656,451,0.652639512,270531002003013
9656,451,1.946178724,270531002003014
9656,451,1.75406163,270531002003017
9656,451,1.336028691,270531002003016
9656,451,2.932865461,270531002003018
9656,451,3.607307851,270531002003036
9658,451,3.984153843,270531002003005
9658,451,1.580155467,270531002003004
9658,451,4.493269764,270531002003006
9658,451,3.004653438,270531002003010
9658,451,1.875604854,270531002003011
9658,451,0.660908876,270531002003012
9663,451,1.490199461,270530003001000
9663,451,1.513841446,270531002003043
9664,451,1.506497267,270531002003046
9664,451,2.488967564,270531002003045
9664,451,3.762234143,270531004003009
9664,451,1.609422615,270530003001007
9664,451,2.763000734,270530003001006
9665,430,1.441102622,270530003001008
9665,430,2.569873904,270530003001009
9666,451,1.601670904,270530003001007
9666,451,2.546485457,270530003001006
9666,451,1.598799729,270531002003046
9666,451,2.540081486,270531002003045
9666,451,3.881722156,270531004003009
9667,430,1.33125063,270530003001008
9667,430,2.412173705,270530003001009
9668,430,2.552072301,270530003002001
9668,430,1.539090092,270530003002000
9669,430,2.550296836,270530003002006
9669,430,1.468757413,270530003002007
9669,431,5.394355042,270531004003008
9670,430,2.415408452,270530003002001
9670,430,1.314715136,270530003002000
9670,431,5.537493076,270531004003008
9671,430,2.401054518,270530003002006
9671,430,1.365637914,270530003002007
9673,432,5.22322167,270531008004000
9673,432,6.616477421,270531008001002
9673,432,1.440748599,270531008004003
9673,432,2.51991456,270531008004002
9673,432,3.855349177,270531008004001
9674,430,1.340601487,270530003002008
9675,288,7.163874329,270370603023010
9675,293,1.111338641,270370601052011
9676,274,7.792861108,270370605078028
9676,274,9.818595596,270370605092032
9676,275,4.976650751,270370605078027
9676,276,6.416351855,270370605078029
9676,276,8.876999283,270370605078036
9676,279,23.47332135,270370605084001
9676,279,25.79595379,270370605084002
9676,279,29.61359199,270370605084013
9676,279,32.20369866,270370605084998
9676,279,30.35372326,270370605084999
9676,279,23.92907947,270370605084003
9676,279,31.3544516,270370605084012
9676,279,31.57518886,270370605084011
9676,279,10.54129165,270370605084000
9676,279,32.6226825,270370605084997
9676,279,32.82881416,270370605084996
9676,279,32.18595022,270370605084004
9676,279,38.79155701,270370605084005
9676,279,32.27938336,270370605084007
9677,274,8.907731906,270370605092010
9677,274,3.603356249,270370605092022
9677,274,6.263272014,270370605092030
9677,274,8.895547888,270370605092027
9677,274,9.0954864,270370605092029
9677,274,6.416925486,270370605092008
9677,274,12.3803969,270370605092009
9677,274,14.4219726,270370605092014
9677,274,13.69320292,270370605092015
9677,274,10.84428011,270370605092028
9677,274,19.7193436,270370605092017
9679,274,1.560635658,270370605034014
9679,274,4.253370589,270370605034016
9679,274,5.660340484,270370605092007
9680,274,2.139233137,270370605034011
9680,274,5.599921467,270370605092007
9680,274,6.372439907,270370605092006
9681,274,1.244703502,270370605034006
9681,274,6.244916579,270370605092006
9681,274,4.985338449,270370605092005
9682,272,1.304755092,270370605034010
9682,274,1.79470323,270370605034005
9682,274,4.915296992,270370605092005
9682,274,5.61135845,270370605092004
9683,272,2.705310347,270370605034009
9683,274,5.588988049,270370605092004
9683,274,3.855330326,270370605092003
9684,274,0.944198908,270370605034004
9684,274,3.800833588,270370605092003
9684,274,10.16806502,270370605092012
9684,274,2.612775062,270370605092002
9684,274,14.60957857,270370605092013
9685,274,2.897367463,270370605092001
9685,274,2.405149475,270370605092002
9685,274,6.020184112,270370605092011
9685,274,5.919730151,270370605092000
9685,274,10.20216906,270370605092012
9686,271,4.732026446,270370605091011
9686,271,10.61683465,270370605091012
9687,272,1.712822476,270370605034000
9687,272,1.384096444,270370605034003
9687,272,2.575590763,270370605034001
9687,272,1.298019637,270370605034002
9688,272,1.758936718,270370605034000
9689,271,8.058134086,270370605091007
9689,271,3.035973375,270370605031020
9689,271,5.575850469,270370605091008
9690,270,3.673870895,270370605031018
9691,270,4.982687283,270370605031019
9691,270,4.43269618,270370605031016
9691,270,5.134718847,270370605031015
9691,270,6.421512155,270370605031014
9691,270,3.85074259,270370605031017
9691,272,1.517271211,270370605033000
9692,270,8.523101053,270370605031008
9692,270,6.241867199,270370605031012
9692,270,4.8624729,270370605031019
9692,270,4.903432405,270370605031011
9692,270,7.00941541,270370605031013
9692,272,3.130118498,270370605032022
9693,270,4.809438503,270370605031011
9693,270,8.555192628,270370605031008
9693,272,1.667125473,270370605032021
9693,272,3.228953474,270370605032022
9694,270,5.781585046,270370605031009
9694,270,9.708854937,270370605031007
9694,272,1.154870432,270370605032018
9694,272,2.249615582,270370605032020
9694,272,1.631704372,270370605032025
9695,272,2.182033214,270370605032017
9696,270,14.1280751,270370605031999
9697,272,1.772855836,270370605032002
9698,269,1.685636038,270370605021024
9698,270,11.01674967,270370605031006
9698,270,8.447621951,270370605031001
9698,272,1.989418928,270370605032002
9698,272,2.903107258,270370605032001
9698,272,4.091534727,270370605032000
9699,269,1.304629982,270370605022017
9699,269,1.328505223,270370605021023
9699,269,4.017534417,270370605021022
9699,270,6.931465811,270370605031002
9699,270,6.099933583,270370605031010
9700,269,3.274794111,270370605021021
9700,269,2.922860076,270370605022005
9700,270,12.56592489,270370605021033
9700,270,7.967365939,270370605031003
9700,270,9.231324497,270370605021028
9700,270,9.295251506,270370605031004
9700,270,11.12447148,270370605031005
9701,269,1.653809018,270370605022004
9701,270,6.729861658,270370605021025
9701,270,7.74575727,270370605021027
9702,269,3.673022564,270370605021012
9702,269,1.242150249,270370605022003
9702,269,1.411597666,270370605021020
9702,269,5.625519,270370605021026
9702,269,5.618709236,270370605021011
9702,269,2.425688212,270370605022002
9702,270,6.696563747,270370605021025
9702,270,7.664523301,270370605021027
9702,270,9.156826795,270370605021028
9702,270,10.99767263,270370605021029
9702,270,8.248998636,270370605021032
9702,270,9.261135057,270370605021030
9702,270,12.61418456,270370605021033
9703,269,1.519622651,270370605021014
9703,269,2.672417111,270370605021013
9703,269,5.578416889,270370605021011
9703,269,5.080138975,270370605021010
9703,269,3.970898202,270370605021018
9703,269,1.865214323,270370605021019
9703,270,10.98197951,270370605021029
9703,270,8.168366979,270370605021032
9703,270,9.152106063,270370605021030
9703,270,9.067543709,270370605021031
9704,269,2.382336359,270370605021008
9704,269,4.409764477,270370605021009
9704,269,5.029415319,270370605021010
9704,269,1.521692381,270370605021015
9704,269,2.563961025,270370605021017
9704,269,1.470643651,270370605021016
9704,270,9.003148904,270370605021031
9705,269,2.530738175,270370605022001
9705,283,1.457467717,270370605021007
9706,269,2.167057236,270370605021006
9706,270,5.19890556,270370605021003
9706,270,5.354605609,270370605021002
9706,270,10.70825614,270370605021001
9707,269,0.97158598,270370605021004
9707,270,10.92923573,270370604021026
9707,283,1.641133851,270370604021020
9708,283,3.769917449,270370604021019
9708,284,0.526976828,270370604021018
9708,284,1.324365501,270370604021017
9709,283,1.633330244,270370604021014
9709,283,4.523797787,270370604021023
9709,283,4.917257572,270370604021022
9709,283,5.237354376,270370604021021
9709,283,5.985252966,270370604022000
9709,283,6.824844872,270370604022020
9709,284,9.879655029,270370604021000
9709,284,4.309147288,270370604021016
9709,284,2.681375122,270370604021015
9710,283,4.45710934,270370604021013
9710,283,3.607873677,270370604021008
9710,283,5.411452684,270370604021009
9710,283,5.442931339,270370604021010
9710,283,5.841038874,270370604021011
9710,283,6.947806397,270370604021012
9710,284,6.13181933,270370604021005
9710,284,8.44092363,270370604021004
9710,284,4.005944974,270370604021006
9710,284,2.036884804,270370604021007
9710,286,7.113868187,270370604012014
9713,285,0.089725065,270370603011024
9713,285,4.583170412,270370603011028
9713,286,2.019513862,270370604012000
9713,286,6.099596907,270370604012013
9714,285,2.86437427,270370603011025
9714,286,1.706158219,270370603011023
9714,286,3.588545595,270370604012002
9715,286,1.292859221,270370603011022
9715,286,3.326783594,270370603013009
9716,286,2.69307888,270370603013000
9716,286,2.035054238,270370603011014
9719,288,2.160624416,270370603011016
9720,285,1.601805677,270370603011003
9720,828,8.17077768,271230374041998
9720,828,14.29249104,271230374041019
9721,288,3.774160482,270370602021005
9721,288,3.445704582,270370602021007
9721,288,3.691874596,270370602021009
9721,288,2.51075001,270370602021008
9721,828,7.0412805,271230374041018
9722,288,4.828352671,270370602021006
9722,828,6.752686876,271230374041018
9723,289,1.928899063,270370602021004
9723,289,5.538527844,270370602021999
9723,290,4.666634885,270370602022014
9724,289,4.82495288,270370602021002
9724,289,4.598537593,270370602021003
9724,290,5.367814257,270370602022005
9724,290,3.83033755,270370602022004
9724,290,3.693065474,270370602022001
9724,290,4.25660357,270370602022006
9724,290,3.100337045,270370602022003
9724,290,2.731423819,270370602022002
9724,290,5.764393983,270370602022007
9724,290,6.742253227,270370602022008
9726,289,4.386370509,270370602021001
9726,290,2.223218803,270370602011004
9726,290,3.637006795,270370602022000
9726,290,6.377630323,270370602012000
9726,290,11.53997855,270370602012003
9726,827,9.845017965,271230374041017
9727,289,2.382398002,270370602021000
9727,289,6.896473999,270370602021998
9727,289,7.294427853,271230374041996
9727,290,3.272865529,270370602011003
9727,290,4.612316028,270370602011005
9727,291,12.07953629,270370601012013
9727,292,12.26816204,270370602012002
9727,827,11.48671098,271230374041997
9728,290,4.883549738,270370602011002
9728,291,9.217647776,270370602011006
9728,291,12.51335677,270370601012000
9728,827,9.901280723,271230374041016
9729,290,2.675230672,270370602011000
9729,291,6.05122468,270370602011007
9729,291,9.184498332,270370601011007
9729,291,9.809430983,270370601011008
9729,291,12.34460983,270370601011010
9729,291,10.15141408,270370601011009
9729,826,2.379854545,271230372001000
9729,827,20.7610673,271230374041010
9731,291,10.67634909,270370601011002
9731,291,9.054656588,270370601011001
9731,291,7.433770044,270370601011000
9731,825,5.058086464,271230372001013
9731,825,5.375928611,271230372001014
9731,826,0.744226974,271230372001017
9731,826,3.506535718,271230372001015
9731,826,2.66267122,271230372001000
9732,826,1.515160487,271230372001016
9733,826,21.20409989,271230374041994
9733,826,1.41068996,271230372001018
9733,826,17.44122834,271230361001999
9733,826,2.564529751,271230372001001
9736,824,1.967712048,271230361001020
9736,824,2.185266357,271230361001021
9736,824,1.185062175,271230361001025
9736,825,3.339048917,271230372001002
9736,825,2.565472734,271230372005000
9736,825,3.81863431,271230372005005
9736,825,5.211681432,271230372005006
9736,825,6.658342895,271230372005011
9737,825,2.209302554,271230372001003
9737,825,3.380667823,271230372005001
9738,824,0.76740339,271230361001027
9739,824,1.347067953,271230361001022
9739,824,1.596326395,271230361001021
9739,824,1.044363311,271230361001026
9739,824,2.710145099,271230361001024
9741,824,3.060607497,271230361001015
9741,824,1.156601865,271230361001023
9741,824,1.186335288,271230361001024
9741,824,1.887173753,271230361001018
9744,824,0.621833936,271230361001027
9745,819,3.412480651,271230361001009
9746,824,3.542484816,271230361001016
9746,824,3.391139235,271230361001011
9749,826,6.118056123,271230344002999
9751,819,1.85298409,271230361001006
9751,819,1.699294293,271230361001004
9752,819,3.090739327,271230361001998
9752,819,3.488301722,271230342002998
9752,819,0.634086471,271230361001007
9752,819,1.373729817,271230361001008
9753,820,2.318602182,271230371001000
9754,273,9.094979758,270370605078001
9754,273,16.11706688,270370605078003
9754,273,12.68522554,270370605078002
9756,272,2.835022477,270370605034012
9757,272,2.364621087,270370605033005
9758,272,1.743629781,270370605034013
9759,272,2.838904454,270370605033004
9761,272,6.794550226,270370605024015
9761,272,3.956897603,270370605024017
9761,272,7.314981693,270370605024014
9761,272,3.58097538,270370605024013
9761,272,3.266809442,270370605032028
9761,272,4.619210139,270370605024016
9761,272,2.737565058,270370605033006
9766,272,1.405426867,270370605032027
9767,272,2.39957227,270370605033001
9767,272,2.520488111,270370605033002
9767,272,3.607873655,270370605032026
9767,272,2.599738369,270370605032030
9767,272,0.942494608,270370605032029
9769,272,1.626200193,270370605032023
9773,269,1.824942857,270370605022006
9773,272,0.673591515,270370605032003
9774,269,1.440951611,270370605022007
9774,269,1.460534614,270370605022006
9774,272,0.376204247,270370605032004
9775,272,0.187955156,270370605032005
9775,272,3.671218244,270370605032011
9775,272,5.343073895,270370605032015
9776,268,1.508814377,270370605023011
9776,268,1.596543078,270370605022008
9776,272,1.260330401,270370605032008
9776,272,1.190832177,270370605032006
9776,272,0.543334535,270370605032007
9777,268,1.553554047,270370605023010
9777,268,1.657849946,270370605023011
9777,272,1.290192158,270370605032009
9778,272,7.232832536,270370605024004
9778,272,5.262960679,270370605024003
9778,272,3.741343845,270370605024002
9778,272,2.105541805,270370605024001
9778,272,0.722527454,270370605024000
9778,272,6.01474658,270370605024006
9778,272,2.157319985,270370605024007
9778,272,7.680137791,270370605024009
9778,272,5.803957718,270370605024008
9778,272,4.459396794,270370605024012
9778,272,5.392464904,270370605024011
9778,272,8.453943924,270370605024010
9779,268,1.195866785,270370605023009
9779,268,1.438369629,270370605023010
9779,268,2.280955344,270370605023008
9780,268,1.469704249,270370605023000
9781,268,1.154023255,270370605022015
9782,268,2.068124494,270370605022014
9782,268,1.932023541,270370605023001
9782,268,6.607147339,270370605023005
9783,268,4.919961579,270370605023003
9783,268,7.402598405,270370605023004
9784,266,23.64359428,270370605062013
9784,267,18.27265778,270370605062015
9784,267,9.682793109,270370605062017
9784,267,17.69054552,270370605062018
9784,273,17.12356768,270370605078009
9784,273,16.81407161,270370605078010
9785,267,9.131852556,270370605062020
9785,267,4.294496015,270370605062021
9785,267,11.15979906,270370605062019
9786,268,3.971076892,270370605022009
9788,267,10.73764699,270370605062002
9788,268,2.649072912,270370605022010
9790,263,5.008730168,270370605061028
9790,283,3.746035004,270370605061029
9791,283,1.324520727,270370604022017
9806,283,1.054811097,270370604022014
9806,283,3.645465801,270370604022012
9806,283,2.292554498,270370604022013
9806,283,1.631729124,270370604022016
9808,283,1.644213121,270370604022005
9808,283,1.705538251,270370604023011
9808,283,4.475316793,270370604023012
9808,283,3.719734522,270370604022008
9808,283,2.431128211,270370604022007
9808,283,1.443923699,270370604022006
9808,283,4.39411987,270370604022004
9810,283,1.72779678,270370604023002
9810,283,4.510261274,270370604023003
9810,283,1.566377273,270370604023005
9810,283,4.430682155,270370604023004
9810,283,2.440569883,270370604023007
9810,283,1.505566829,270370604023006
9812,263,11.86818093,270370605061027
9812,263,8.274833912,270370605061025
9812,263,6.444620571,270370604024004
9812,283,4.549507974,270370604024013
9812,283,1.675983418,270370604023001
9812,283,4.436968071,270370604023000
9812,283,4.912247244,270370604024002
9812,283,2.150250008,270370604024001
9812,283,3.858400767,270370604024000
9812,283,5.171917879,270370604024005
9812,283,3.717540375,270370604024006
9812,283,1.802818954,270370604024012
9812,283,3.691464249,270370604024007
9812,283,2.387807446,270370604024010
9812,283,1.460203404,270370604024011
9815,262,6.488245743,270370604011013
9815,262,7.535718738,270370605061020
9815,262,11.089836,270370605061019
9815,263,6.718348231,270370604024003
9815,286,1.935040375,270370604011014
9815,286,1.620764526,270370604012016
9815,286,2.530154933,270370604012015
9815,287,4.192342943,270370604011012
9815,287,6.162833713,270370604011010
9815,287,5.143249693,270370604011011
9816,286,3.920315614,270370604012012
9816,286,2.593737934,270370604012011
9816,286,4.807447482,270370604012008
9816,286,2.422992998,270370604011022
9816,286,1.477021586,270370604011015
9816,286,1.561275678,270370604012010
9816,287,3.75562146,270370604011023
9817,262,10.89565226,270370605061023
9817,286,4.750456706,270370604012008
9817,286,4.071070197,270370604012007
9817,286,2.408325972,270370604011021
9817,286,1.443632818,270370604011016
9817,286,2.106155344,270370604012009
9817,287,4.918345143,270370604011003
9817,287,3.672692349,270370604011019
9818,262,10.49103179,270370605061002
9818,262,9.006733207,270370605061001
9818,262,6.991156795,270370605061000
9818,262,9.703321228,270370605061003
9818,262,10.52110103,270370605061004
9818,286,1.554494127,270370604012005
9818,286,2.677715478,270370604012006
9818,286,3.976828865,270370604012007
9818,286,4.120796882,270370604012003
9818,286,2.401124817,270370604011018
9818,286,1.424043238,270370604011017
9819,286,2.063892177,270370604012004
9819,286,4.001625088,270370604012003
9819,286,2.395878724,270370604011001
9819,286,1.43907668,270370604011000
9820,286,2.694326858,270370603013007
9820,286,4.040573548,270370603013001
9820,286,2.45780243,270370603014025
9820,286,1.432984522,270370603013005
9820,286,1.614527273,270370603013006
9820,286,4.022029228,270370603013008
9821,286,2.660754335,270370603013002
9821,286,4.008437345,270370603013001
9821,286,1.617342189,270370603013003
9821,286,2.508529758,270370603014016
9821,286,1.531477977,270370603013004
9822,286,1.472294793,270370603012005
9822,286,1.412241009,270370603012004
9823,288,3.205078449,270370603014006
9823,288,1.18804462,270370603011011
9823,288,1.67471869,270370603011012
9824,288,3.501410093,270370603014000
9824,288,1.164734016,270370603011011
9824,288,1.270408721,270370603011012
9824,288,1.564940952,270370603011010
9824,288,3.425803894,270370603014006
9825,288,4.990506277,270370602021012
9825,288,3.672213932,270370603011005
9825,288,1.372313323,270370603011010
9825,288,1.390252981,270370603011009
9825,288,1.786695117,270370603011006
9825,288,1.717047305,270370603011007
9825,288,3.731474564,270370603014000
9826,288,1.546380332,270370603011006
9826,288,0.565088062,270370603011007
9826,288,5.816211812,270370602021012
9826,288,4.121168418,270370603011005
9826,288,1.848177588,270370603011008
9826,288,1.391457591,270370603011009
9827,288,1.419892703,270370603011008
9827,288,1.035032309,270370603011013
9828,288,1.962087304,270370603011013
9829,286,1.160771953,270370603012000
9829,286,1.775548705,270370603012007
9829,286,2.026235136,270370603012008
9830,286,1.682365253,270370603012006
9830,286,1.769288218,270370603012007
9830,286,1.504538226,270370603012000
9830,288,1.4128423,270370603012001
9831,286,1.794866012,270370603012006
9831,288,1.402495435,270370603012002
9831,288,1.492265425,270370603012001
9832,288,1.490160931,270370603012002
9834,286,1.868759461,270370603014015
9834,287,1.784723052,270370603014014
9834,288,1.417169064,270370603014007
9834,288,1.86180618,270370603012003
9836,287,1.791934108,270370603014013
9836,287,1.772485588,270370603014012
9836,287,4.599205201,270370603014019
9836,287,4.607721079,270370603014018
9836,288,3.820606549,270370603014005
9836,288,1.453942888,270370603014009
9836,288,1.436256267,270370603014008
9838,287,1.839889903,270370603014011
9838,287,4.672810401,270370603014020
9838,288,1.412439726,270370603014010
9838,288,1.381146753,270370603021008
9839,287,1.862205645,270370603021015
9839,288,1.324655458,270370603021008
9840,288,4.089636588,270370603014004
9841,288,2.697851449,270370603014003
9841,288,4.017884185,270370603014004
9841,288,4.024168637,270370603014001
9841,288,2.495163687,270370603021005
9841,288,1.560355943,270370603021006
9841,288,1.637600443,270370603021007
9842,288,2.588523641,270370603014002
9842,288,3.937360428,270370603014001
9842,288,5.264163764,270370602021013
9842,288,3.815519436,270370603021003
9842,288,2.507881456,270370603021002
9842,288,1.471963305,270370603021001
9842,288,1.498449074,270370603021000
9843,288,2.547947387,270370602023013
9843,288,5.248717015,270370602021013
9843,288,2.292369974,270370602023010
9843,288,6.737692962,270370602023007
9843,288,3.921484408,270370602023009
9843,288,2.687863041,270370602023011
9843,288,5.303503418,270370602023008
9843,288,3.222442951,270370602023015
9843,288,1.496348272,270370602023014
9844,288,2.192297956,270370602023012
9844,288,3.662903508,270370602023004
9844,288,1.84605246,270370602023003
9845,288,3.598556555,270370602021011
9845,288,0.63822716,270370602023002
9845,288,2.348525038,270370602023000
9845,288,4.981360661,270370602021010
9845,288,1.141310749,270370602023001
9846,288,2.444341507,270370602022021
9846,288,4.960313343,270370602021006
9846,288,1.449788914,270370602022019
9846,288,1.491106488,270370602022020
9846,290,2.550428878,270370602022016
9846,290,1.575321058,270370602022017
9847,288,1.890673183,270370602022022
9847,290,3.044680916,270370602022015
9847,290,0.915380062,270370602022018
9849,288,1.842162406,270370602022024
9849,288,1.756616697,270370602022023
9849,288,4.632268506,270370602023005
9849,290,4.998326567,270370602022012
9849,290,2.049963192,270370602022025
9850,288,1.877765219,270370602013003
9850,290,6.837887851,270370602012004
9850,290,2.793910762,270370602012005
9850,290,2.754640157,270370602012006
9852,288,3.581618031,270370602013005
9852,288,8.353778839,270370602013013
9852,288,9.962134508,270370602013017
9852,290,10.56934815,270370602012001
9852,290,2.746703077,270370602012008
9852,290,2.74218492,270370602012007
9854,288,3.930250225,270370601052000
9854,288,7.239528197,270370602013012
9854,290,7.085391445,270370601051001
9854,290,4.060786192,270370602012009
9854,290,1.268435971,270370602012010
9855,292,4.444786566,270370601051002
9855,292,4.09200294,270370601051003
9855,293,1.449287053,270370601052002
9855,293,3.829759911,270370601052006
9856,292,8.228595294,270370601051005
9856,292,6.623963688,270370601051004
9856,292,2.273169748,270370601051022
9856,292,10.86585786,270370601051000
9857,292,8.423009951,270370601051005
9857,292,6.798130424,270370601051021
9857,292,6.64869501,270370601051004
9857,292,2.385483098,270370601051022
9858,292,3.148294717,270370601051023
9858,293,3.73097753,270370601052004
9859,292,1.522771997,270370601051024
9860,287,1.676321365,270370603021013
9860,287,4.519907148,270370603022002
9860,287,4.558468961,270370603022001
9860,287,7.440105141,270370603022005
9860,287,10.35454817,270370604011007
9860,288,1.485704264,270370603021010
9862,287,1.780921099,270370603021012
9862,287,5.337217833,270370603022004
9862,287,8.501874323,270370603022999
9862,288,1.469505842,270370603023018
9862,288,1.498467174,270370603021011
9864,288,4.99392352,270370603023001
9864,288,1.516934056,270370603023017
9864,288,1.227495636,270370603023016
9864,288,5.660183437,270370603023000
9866,288,9.158552662,270370602013016
9866,288,8.05334264,270370603023005
9866,288,8.09208922,270370603023004
9866,288,7.655987089,270370603023003
9866,288,6.560517688,270370603023002
9866,288,6.461285255,270370603023015
9866,288,4.587509418,270370603023014
9866,288,4.033993236,270370603023013
9866,288,1.306240993,270370603023012
9866,288,5.971499372,270370603023009
9866,288,4.911430167,270370603022013
9866,288,3.642623214,270370603023011
9866,288,6.444400372,270370603022012
9870,261,2.32854601,270370605061010
9870,261,5.130810451,270370605061009
9870,261,2.375360425,270370605061012
9870,293,3.786261008,270370603022015
9870,293,4.183676224,270370603022016
9871,261,1.208419916,270370605061011
9872,293,1.999956051,270370601052024
9872,293,5.708457311,270370601052019
9874,293,4.978533087,270370601052025
9877,293,1.973428033,270370601052021
9878,293,1.249565476,270370601052012
9881,291,7.043078745,270370601012010
9881,291,2.728874166,270370601012011
9881,291,13.6383248,270370601012012
9881,291,7.270363751,270370601012008
9881,291,12.42692857,270370601012001
9881,292,3.739273742,270370601051012
9881,292,1.374270001,270370601051010
9881,292,1.927039137,270370601051009
9883,291,10.06606484,270370601012002
9883,291,7.043247639,270370601012009
9883,291,2.655908899,270370601012007
9883,291,6.919887933,270370601012008
9883,291,12.27449321,270370601012001
9883,291,12.33072143,270370601011011
9883,291,13.82706767,270370601012012
9883,296,1.513398352,270370601013010
9884,291,6.850798487,270370601014011
9884,291,2.441926248,270370601012005
9884,291,4.241129853,270370601012004
9884,291,6.769702357,270370601012003
9884,291,12.26353084,270370601011011
9884,291,10.14306914,270370601011005
9884,291,1.135063407,270370601012006
9884,291,7.172806109,270370601012009
9884,296,2.815275335,270370601013008
9884,296,1.298886123,270370601013009
9885,291,6.837003489,270370601014008
9885,291,9.654749104,270370601011004
9885,291,2.541832364,270370601014010
9885,291,6.792127758,270370601014009
9885,291,10.08104922,270370601011005
9885,291,12.10198478,270370601011006
9885,291,2.598173368,270370601014007
9885,291,7.018999443,270370601014011
9885,296,1.361445888,270370601013000
9885,296,2.799168808,270370601013001
9886,291,2.633433553,270370601014001
9886,291,6.851749597,270370601014000
9886,291,9.715384777,270370601011003
9886,822,2.628033094,271230372002012
9886,822,0.986412828,271230372002013
9886,825,2.165731313,271230372002014
9886,825,5.6787364,271230372002001
9886,825,7.725661728,271230372002000
9886,825,9.772637996,271230372001011
9886,825,5.688696359,271230372002002
9886,825,7.756686237,271230372001010
9888,822,1.103273288,271230372002004
9888,822,1.460112515,271230372004021
9888,825,1.99513804,271230372002003
9888,825,5.365517752,271230372001009
9888,825,5.53065197,271230372002002
9888,825,7.63937112,271230372001010
